#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-10-04T12:06:15.115913+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
5	1	179.100000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
1	1	1221.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
2	1	1209.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
3	1	1237.500000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
4	1	1214.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
5	1	1235.700000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
1	1	499.700000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
2	1	498.600000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
3	1	497.600000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
4	1	503.800000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
5	1	498.900000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
1	1	542.200000	ms	total	SMarkSlopstone	SimpleDruid	Smark-Slopstone		1			
2	1	543.000000	ms	total	SMarkSlopstone	SimpleDruid	Smark-Slopstone		1			
3	1	526.100000	ms	total	SMarkSlopstone	SimpleDruid	Smark-Slopstone		1			
4	1	524.800000	ms	total	SMarkSlopstone	SimpleDruid	Smark-Slopstone		1			
5	1	555.000000	ms	total	SMarkSlopstone	SimpleDruid	Smark-Slopstone		1			
1	1	2733.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
2	1	2733.200000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
3	1	2750.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
4	1	2739.500000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
5	1	2733.200000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
1	1	151288.000000	kb	MaxRSS	File.*	Druid	Tests		1			
1	1	14890.000000	ms	total	File.*	Druid	Tests		1			
2	1	146644.000000	kb	MaxRSS	File.*	Druid	Tests		1			
2	1	15210.000000	ms	total	File.*	Druid	Tests		1			
3	1	151460.000000	kb	MaxRSS	File.*	Druid	Tests		1			
3	1	14990.000000	ms	total	File.*	Druid	Tests		1			
4	1	149244.000000	kb	MaxRSS	File.*	Druid	Tests		1			
4	1	14870.000000	ms	total	File.*	Druid	Tests		1			
5	1	146948.000000	kb	MaxRSS	File.*	Druid	Tests		1			
5	1	15080.000000	ms	total	File.*	Druid	Tests		1			
1	1	1095.100000	ms	total	benchKNucleotide	DruidSTP	BenchmarkGameSuite-Short		1			
2	1	1017.900000	ms	total	benchKNucleotide	DruidSTP	BenchmarkGameSuite-Short		1			
3	1	1055.000000	ms	total	benchKNucleotide	DruidSTP	BenchmarkGameSuite-Short		1			
4	1	1047.200000	ms	total	benchKNucleotide	DruidSTP	BenchmarkGameSuite-Short		1			
5	1	1018.800000	ms	total	benchKNucleotide	DruidSTP	BenchmarkGameSuite-Short		1			
1	1	387.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	381.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	396.800000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	369.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	383.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
1	1	3371.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
2	1	3237.900000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
3	1	3373.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
4	1	3351.600000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
5	1	3346.700000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
1	1	4654.100000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
2	1	4677.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
3	1	4553.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
4	1	4661.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
5	1	4687.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
1	1	102676.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
1	1	520.000000	ms	total	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
2	1	102520.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
2	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
3	1	102516.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
3	1	520.000000	ms	total	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
4	1	102320.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
4	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
5	1	102328.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
5	1	800.000000	ms	total	Network.* Zinc.* Zodiac.*	Stack	Tests		1			
1	1	379.800000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
2	1	348.600000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
3	1	348.900000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
4	1	348.200000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
5	1	363.000000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
1	1	1657.400000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	1672.900000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	1690.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	1675.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	1634.200000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
1	1	1402.000000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
2	1	1434.600000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
3	1	1428.800000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
4	1	1403.000000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
5	1	1391.000000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
1	1	188.400000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
2	1	200.500000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
3	1	200.800000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
4	1	188.700000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
5	1	188.500000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
1	1	582.100000	ms	total	benchChameleons	Stack	BenchmarkGameSuite-VeryShort		1			
2	1	577.400000	ms	total	benchChameleons	Stack	BenchmarkGameSuite-VeryShort		1			
3	1	653.000000	ms	total	benchChameleons	Stack	BenchmarkGameSuite-VeryShort		1			
4	1	637.300000	ms	total	benchChameleons	Stack	BenchmarkGameSuite-VeryShort		1			
5	1	572.600000	ms	total	benchChameleons	Stack	BenchmarkGameSuite-VeryShort		1			
1	1	1931.700000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
2	1	1952.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
3	1	1932.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
4	1	1880.800000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
5	1	1881.400000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
1	1	355.800000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
2	1	356.900000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
3	1	345.500000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
4	1	345.200000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
5	1	346.200000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
1	1	3685.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
2	1	3625.500000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
3	1	3626.100000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
4	1	3627.100000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
5	1	3658.700000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
1	1	104476.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
1	1	280.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
2	1	104428.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
2	1	370.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
3	1	104464.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
3	1	420.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
4	1	104432.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
4	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
5	1	104452.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
5	1	390.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
1	1	796.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
2	1	829.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
3	1	800.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
4	1	840.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
5	1	811.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
1	1	106880.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
1	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
2	1	104952.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
2	1	530.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
3	1	104940.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
3	1	530.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
4	1	106464.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
4	1	530.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
5	1	104812.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
5	1	520.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
1	1	918.500000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
2	1	922.900000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
3	1	894.200000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
4	1	903.800000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
5	1	929.700000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
1	1	434.400000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
2	1	433.300000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
3	1	433.700000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
4	1	422.200000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
5	1	434.700000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
1	1	279.600000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	292.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	279.800000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	280.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	292.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	104784.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
1	1	340.000000	ms	total	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
2	1	104820.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
2	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
3	1	106544.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
3	1	530.000000	ms	total	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
4	1	104784.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
4	1	340.000000	ms	total	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
5	1	104848.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
5	1	460.000000	ms	total	Network.* Zinc.* Zodiac.*	DruidSTP	Tests		1			
1	1	8515976.000000	kb	MaxRSS	Kernel.*	Druid	Tests		1			
1	1	28050.000000	ms	total	Kernel.*	Druid	Tests		1			
2	1	8508912.000000	kb	MaxRSS	Kernel.*	Druid	Tests		1			
2	1	25830.000000	ms	total	Kernel.*	Druid	Tests		1			
3	1	8515672.000000	kb	MaxRSS	Kernel.*	Druid	Tests		1			
3	1	26010.000000	ms	total	Kernel.*	Druid	Tests		1			
4	1	8506692.000000	kb	MaxRSS	Kernel.*	Druid	Tests		1			
4	1	26620.000000	ms	total	Kernel.*	Druid	Tests		1			
5	1	8513788.000000	kb	MaxRSS	Kernel.*	Druid	Tests		1			
5	1	25730.000000	ms	total	Kernel.*	Druid	Tests		1			
1	1	779.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
2	1	814.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
3	1	780.500000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
4	1	781.600000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
5	1	777.600000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
1	1	6311.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
2	1	6330.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
3	1	7258.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
4	1	6324.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
5	1	7312.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
1	1	2446.400000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
2	1	2451.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
3	1	2452.600000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
4	1	2448.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
5	1	2468.100000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
1	1	672.000000	ms	total	SMarkSlopstone	Stack	Smark-Slopstone		1			
2	1	645.200000	ms	total	SMarkSlopstone	Stack	Smark-Slopstone		1			
3	1	694.000000	ms	total	SMarkSlopstone	Stack	Smark-Slopstone		1			
4	1	645.600000	ms	total	SMarkSlopstone	Stack	Smark-Slopstone		1			
5	1	643.700000	ms	total	SMarkSlopstone	Stack	Smark-Slopstone		1			
1	1	375.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
2	1	330.200000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
3	1	347.900000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
4	1	328.300000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
5	1	368.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
1	1	303.100000	ms	total	benchChameneosRedux	Druid	BenchmarkGameSuite-Short		1			
2	1	279.300000	ms	total	benchChameneosRedux	Druid	BenchmarkGameSuite-Short		1			
3	1	332.000000	ms	total	benchChameneosRedux	Druid	BenchmarkGameSuite-Short		1			
4	1	327.000000	ms	total	benchChameneosRedux	Druid	BenchmarkGameSuite-Short		1			
5	1	286.300000	ms	total	benchChameneosRedux	Druid	BenchmarkGameSuite-Short		1			
1	1	875.100000	ms	total	benchMeteor	SimpleDruid	BenchmarkGameSuite-Long		1			
2	1	876.200000	ms	total	benchMeteor	SimpleDruid	BenchmarkGameSuite-Long		1			
3	1	859.600000	ms	total	benchMeteor	SimpleDruid	BenchmarkGameSuite-Long		1			
4	1	876.900000	ms	total	benchMeteor	SimpleDruid	BenchmarkGameSuite-Long		1			
5	1	872.400000	ms	total	benchMeteor	SimpleDruid	BenchmarkGameSuite-Long		1			
1	1	190.600000	ms	total	benchPiDigits	Stack	BenchmarkGameSuite-Mid		1			
2	1	190.400000	ms	total	benchPiDigits	Stack	BenchmarkGameSuite-Mid		1			
3	1	190.400000	ms	total	benchPiDigits	Stack	BenchmarkGameSuite-Mid		1			
4	1	191.500000	ms	total	benchPiDigits	Stack	BenchmarkGameSuite-Mid		1			
5	1	189.800000	ms	total	benchPiDigits	Stack	BenchmarkGameSuite-Mid		1			
1	1	301.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
2	1	291.200000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
3	1	291.900000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
4	1	292.400000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
5	1	297.100000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
1	1	523.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
2	1	495.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
3	1	473.500000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
4	1	486.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
5	1	467.100000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
1	1	1284.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
2	1	1261.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
3	1	1284.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
4	1	1302.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
5	1	1308.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
1	1	81.500000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	87.300000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	80.300000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	80.500000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	81.300000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
1	1	149260.000000	kb	MaxRSS	File.*	SimpleDruid	Tests		1			
1	1	15660.000000	ms	total	File.*	SimpleDruid	Tests		1			
2	1	149072.000000	kb	MaxRSS	File.*	SimpleDruid	Tests		1			
2	1	15860.000000	ms	total	File.*	SimpleDruid	Tests		1			
3	1	149040.000000	kb	MaxRSS	File.*	SimpleDruid	Tests		1			
3	1	15880.000000	ms	total	File.*	SimpleDruid	Tests		1			
4	1	149396.000000	kb	MaxRSS	File.*	SimpleDruid	Tests		1			
4	1	15750.000000	ms	total	File.*	SimpleDruid	Tests		1			
5	1	149068.000000	kb	MaxRSS	File.*	SimpleDruid	Tests		1			
5	1	16260.000000	ms	total	File.*	SimpleDruid	Tests		1			
1	1	109160.000000	kb	MaxRSS	Microdown.*	DruidSTP	Tests		1			
1	1	7490.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
2	1	109868.000000	kb	MaxRSS	Microdown.*	DruidSTP	Tests		1			
2	1	6930.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
3	1	110148.000000	kb	MaxRSS	Microdown.*	DruidSTP	Tests		1			
3	1	6940.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
4	1	110016.000000	kb	MaxRSS	Microdown.*	DruidSTP	Tests		1			
4	1	6910.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
5	1	108168.000000	kb	MaxRSS	Microdown.*	DruidSTP	Tests		1			
5	1	6520.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
1	1	1263.300000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	1261.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	1266.300000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	1278.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	1263.800000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
1	1	106796.000000	kb	MaxRSS	Opal.* AST.*	DruidSTP	Tests		1			
1	1	490.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
2	1	106980.000000	kb	MaxRSS	Opal.* AST.*	DruidSTP	Tests		1			
2	1	510.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
3	1	104620.000000	kb	MaxRSS	Opal.* AST.*	DruidSTP	Tests		1			
3	1	510.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
4	1	106852.000000	kb	MaxRSS	Opal.* AST.*	DruidSTP	Tests		1			
4	1	530.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
5	1	104796.000000	kb	MaxRSS	Opal.* AST.*	DruidSTP	Tests		1			
5	1	480.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
1	1	8504444.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
1	1	22060.000000	ms	total	Kernel.*	Stock	Tests		1			
2	1	8504612.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
2	1	21270.000000	ms	total	Kernel.*	Stock	Tests		1			
3	1	8504524.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
3	1	21480.000000	ms	total	Kernel.*	Stock	Tests		1			
4	1	8505780.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
4	1	21440.000000	ms	total	Kernel.*	Stock	Tests		1			
5	1	8505452.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
5	1	21640.000000	ms	total	Kernel.*	Stock	Tests		1			
1	1	248.700000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
2	1	246.200000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
3	1	251.300000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
4	1	246.100000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
5	1	249.600000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
1	1	104540.000000	kb	MaxRSS	1+1	Druid	StartUp		1			
1	1	390.000000	ms	total	1+1	Druid	StartUp		1			
2	1	106612.000000	kb	MaxRSS	1+1	Druid	StartUp		1			
2	1	430.000000	ms	total	1+1	Druid	StartUp		1			
3	1	104696.000000	kb	MaxRSS	1+1	Druid	StartUp		1			
3	1	420.000000	ms	total	1+1	Druid	StartUp		1			
4	1	104336.000000	kb	MaxRSS	1+1	Druid	StartUp		1			
4	1	420.000000	ms	total	1+1	Druid	StartUp		1			
5	1	106380.000000	kb	MaxRSS	1+1	Druid	StartUp		1			
5	1	420.000000	ms	total	1+1	Druid	StartUp		1			
1	1	179.800000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
2	1	179.500000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
3	1	180.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
4	1	180.900000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
5	1	180.800000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
1	1	104428.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
1	1	280.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
2	1	104596.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
2	1	280.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
3	1	104432.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
3	1	380.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
4	1	106472.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
4	1	400.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
5	1	106532.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
5	1	400.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
1	1	8508956.000000	kb	MaxRSS	Kernel.*	DruidSTP	Tests		1			
1	1	25540.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
2	1	8506620.000000	kb	MaxRSS	Kernel.*	DruidSTP	Tests		1			
2	1	25650.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
3	1	8508676.000000	kb	MaxRSS	Kernel.*	DruidSTP	Tests		1			
3	1	28960.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
4	1	8506132.000000	kb	MaxRSS	Kernel.*	DruidSTP	Tests		1			
4	1	28480.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
5	1	8493608.000000	kb	MaxRSS	Kernel.*	DruidSTP	Tests		1			
5	1	26130.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
1	1	94.200000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	86.100000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	79.800000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	81.900000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	86.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
1	1	1413.000000	ms	total	SMarkDeltaBlue	Stack	Smark-DeltaBlue		1			
2	1	1393.000000	ms	total	SMarkDeltaBlue	Stack	Smark-DeltaBlue		1			
