#!/home/npalumbo/.local/bin/rebench -v compile_size.conf
# Execution Start: 2024-10-31T22:54:24.407862+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
22	1	708128000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
23	1	707424000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
24	1	707424000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
25	1	708128000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
26	1	707424000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
27	1	707424000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
28	1	708128000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
29	1	707424000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
30	1	707424000.000000	ms	total	benchMandelbrot	BaseImage	BenchmarkGameSuite-Long		1			
1	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
2	1	705192000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
3	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
4	1	703680000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
5	1	703680000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
6	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
7	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
8	1	690144000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
9	1	705808000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
10	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
11	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
12	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
13	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
14	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
15	1	703680000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
16	1	705192000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
17	1	705192000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
18	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
19	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
20	1	703680000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
21	1	705808000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
22	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
23	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
24	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
25	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
26	1	705192000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
27	1	705808000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
28	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
29	1	689528000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
30	1	703680000.000000	ms	total	benchReverseComplement	BaseImage	BenchmarkGameSuite-VeryShort		1			
1	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
2	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
3	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
4	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
5	1	697544000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
6	1	697176000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
7	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
8	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
9	1	697176000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
10	1	697176000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
11	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
12	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
13	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
14	1	696032000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
15	1	697544000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
16	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
17	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
18	1	696032000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
19	1	697176000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
20	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
21	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
22	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
23	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
24	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
25	1	697176000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
26	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
27	1	697544000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
28	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
29	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
30	1	695664000.000000	ms	total	benchBinaryTrees	BaseImage	BenchmarkGameSuite-VeryLong		1			
1	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
2	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
3	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
4	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
5	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
6	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
7	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
8	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
9	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
10	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
11	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
12	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
13	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
14	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
15	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
16	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
17	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
18	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
19	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
20	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
21	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
22	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
23	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
24	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
25	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
26	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
27	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
28	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
29	1	729968000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
30	1	730920000.000000	ms	total	benchThreadRing	SameQuick	BenchmarkGameSuite-VeryShort		1			
1	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
2	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
3	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
4	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
5	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
6	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
7	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
8	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
9	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
10	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
11	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
12	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
13	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
14	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
15	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
16	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
17	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
18	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
19	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
20	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
21	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
22	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
23	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
24	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
25	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
26	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
27	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
28	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
29	1	599544000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
30	1	597064000.000000	ms	total	Network.* Zinc.* Zodiac.*	SameQuick	Tests		1			
1	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
2	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
3	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
4	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
5	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
6	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
7	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
8	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
9	1	756408000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
10	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
11	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
12	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
13	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
14	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
15	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
16	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
17	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
18	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
19	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
20	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
21	1	756968000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
22	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
23	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
24	1	754736000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
25	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
26	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
27	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
28	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
29	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
30	1	755296000.000000	ms	total	benchMeteor	SameQuick	BenchmarkGameSuite-Long		1			
1	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
2	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
3	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
4	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
5	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
6	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
7	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
8	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
9	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
10	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
11	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
12	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
13	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
14	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
15	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
16	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
17	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
18	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
19	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
20	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
21	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
22	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
23	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
24	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
25	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
26	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
27	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
28	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
29	1	708392000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
30	1	707776000.000000	ms	total	benchThreadRing	BaseImage	BenchmarkGameSuite-VeryShort		1			
1	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
2	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
3	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
4	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
5	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
6	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
7	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
8	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
9	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
10	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
11	1	720728000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
12	1	722240000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
13	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
14	1	720728000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
15	1	720728000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
16	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
17	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
18	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
19	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
20	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
21	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
22	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
23	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
24	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
25	1	721472000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
26	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
27	1	720728000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
28	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
29	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
30	1	719960000.000000	ms	total	SMarkDeltaBlue	BaseImage	Smark-DeltaBlue		1			
1	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
2	1	708392000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
3	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
4	1	708392000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
5	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
6	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
7	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
8	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
9	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
10	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
11	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
12	1	708392000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
13	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
14	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
15	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
16	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
17	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
18	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
19	1	708392000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
20	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
21	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
22	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
23	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
24	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
25	1	708392000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
26	1	708392000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
27	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
28	1	709288000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
29	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
30	1	707776000.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
1	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
2	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
3	1	724872000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
4	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
5	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
6	1	724872000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
7	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
8	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
9	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
10	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
11	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
12	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
13	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
14	1	724872000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
15	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
16	1	726448000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
17	1	724872000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
18	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
19	1	726448000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
20	1	726536000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
21	1	724872000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
22	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
23	1	725432000.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
